0.005647, 0
0.005740, 0
0.007475, 0
0.010534, 0
0.010536, 0
0.014575, 11072
0.014579, 11072
0.014584, 11072
0.018448, 22080
0.018450, 22080
0.022439, 33984
0.022440, 33984
0.027348, 45632
0.027356, 45632
0.032102, 55616
0.032110, 55616
0.036246, 66880
0.036249, 66880
0.036254, 66880
0.039321, 80192
0.039323, 80192
0.044221, 91520
0.044237, 91520
0.047276, 102784
0.047277, 102784
0.052077, 113792
0.052081, 113792
0.057978, 125568
0.057979, 125568
0.061108, 136704
0.061109, 136704
0.065937, 148096
0.065939, 148096
0.065945, 148096
0.070799, 159488
0.070807, 159488
0.074887, 171008
0.074936, 171008
0.078700, 181824
0.078711, 181824
0.084513, 194368
0.084521, 194368
0.087510, 206528
0.087520, 206528
0.092432, 217920
0.092433, 217920
0.097192, 229056
0.097199, 229056
0.101293, 241216
0.101304, 241216
0.104306, 252864
0.104309, 252864
0.104318, 252864
0.111099, 262976
0.111100, 262976
0.111110, 262976
0.111112, 262976
0.113978, 275648
0.113981, 275648
0.113998, 275648
0.118881, 287424
0.118898, 287424
0.123004, 299072
0.123009, 299072
0.128059, 310336
0.128068, 310336
0.132862, 321472
0.132867, 321472
0.136926, 333760
0.136928, 333760
0.136934, 333760
0.139997, 345280
0.140015, 345280
0.144946, 356672
0.144953, 356672
0.149769, 369088
0.149771, 369088
0.153830, 381248
0.153839, 381248
0.158684, 392896
0.158692, 392896
0.162195, 403520
0.162197, 403520
0.162298, 413696
0.167115, 413696
0.167116, 413696
0.171180, 424640
0.171188, 424640
0.174172, 435904
0.174179, 435904
0.179189, 447808
0.179193, 447808
0.179194, 447808
0.183448, 459456
0.183552, 459456
0.188278, 470208
0.188280, 470208
0.188286, 470208
0.188290, 470208
0.193107, 481984
0.193109, 481984
0.196188, 493760
0.196196, 493760
0.200882, 505280
0.200893, 505280
0.200903, 505280
0.205117, 516288
0.205118, 516288
0.208119, 528512
0.208134, 528512
0.212999, 538048
0.213003, 538048
0.217893, 551424
0.217898, 551424
0.221963, 562944
0.221975, 562944
0.225046, 574208
0.225051, 574208
0.225056, 574208
0.231609, 585216
0.231615, 585216
0.236669, 596864
0.236674, 596864
0.239796, 608128
0.239802, 608128
0.243890, 619648
0.243900, 619648
0.248725, 630720
0.248733, 630720
0.253638, 642368
0.253646, 642368
0.256660, 653504
0.256662, 653504
0.261433, 665600
0.261443, 665600
0.261444, 665600
0.265579, 676416
0.265589, 676416
0.265590, 676416
0.270379, 688832
0.270438, 688832
0.275387, 701120
0.275390, 701120
0.278383, 710592
0.278386, 710592
0.282455, 721792
0.282463, 721792
0.287367, 732992
0.287370, 732992
0.292461, 745920
0.292462, 745920
0.296521, 758208
0.296530, 758208
0.301498, 770240
0.301508, 770240
0.305789, 781120
0.305790, 781120
0.308639, 791616
0.308641, 791616
0.308651, 791616
0.315420, 803520
0.315428, 803520
0.318441, 816320
0.318442, 816320
0.323299, 828608
0.323309, 828608
0.327468, 839232
0.327475, 839232
0.332264, 851520
0.332271, 851520
0.337123, 862656
0.337128, 862656
0.340109, 873536
0.340118, 873536
0.344262, 885184
0.344269, 885184
0.349173, 897600
0.349179, 897600
0.354093, 910144
0.354097, 910144
0.357177, 920512
0.357185, 920512
0.362059, 931136
0.362063, 931136
0.366108, 942272
0.366118, 942272
0.370961, 955328
0.370967, 955328
0.375955, 966848
0.375963, 966848
0.378444, 977920
0.378445, 977920
0.383378, 989056
0.383382, 989056
0.387976, 1001216
0.387978, 1001216
0.392794, 1012352
0.392799, 1012352
0.396884, 1023872
0.396891, 1023872
0.396892, 1023872
0.401778, 1035264
0.401779, 1035264
0.404727, 1046976
0.404734, 1046976
0.409798, 1058112
0.409803, 1058112
0.414565, 1069120
0.414576, 1069120
0.418682, 1081152
0.418685, 1081152
0.421718, 1092544
0.421773, 1092544
0.428529, 1103680
0.428535, 1103680
0.428542, 1103680
0.431555, 1115328
0.431565, 1115328
0.435622, 1127360
0.435629, 1127360
0.440511, 1137728
0.440519, 1137728
0.445362, 1149120
0.445369, 1149120
0.450318, 1161280
0.450328, 1161280
0.453260, 1172928
0.453269, 1172928
0.457345, 1185600
0.457352, 1185600
0.462293, 1197120
0.462299, 1197120
0.467134, 1208256
0.467142, 1208256
0.471976, 1220544
0.471982, 1220544
0.474931, 1230912
0.474938, 1230912
0.474939, 1230912
0.478965, 1242048
0.478967, 1242048
0.483863, 1254592
0.483876, 1254592
0.488883, 1266240
0.488887, 1266240
0.493158, 1277888
0.493165, 1277888
0.496049, 1286876
0.496051, 1286876
0.502947, 1298140
0.502959, 1298140
0.505905, 1310556
0.505906, 1310556
0.510072, 1323000
0.510073, 1323000
0.514922, 1323000
0.514924, 1323000
0.519644, 1280664
0.519646, 1280664
0.522601, 1262160
0.522602, 1262160
0.527436, 1259732
0.527444, 1259732
0.532147, 1259736
0.532156, 1259736
0.537020, 1258524
0.537031, 1258524
0.540037, 1261544
0.540044, 1261544
0.544087, 1262288
0.544089, 1262288
0.544095, 1262288
0.549001, 1260628
0.549005, 1260628
0.549009, 1260628
0.553933, 1258612
0.553936, 1258612
0.553940, 1258612
0.557122, 1261184
0.557124, 1261184
0.562957, 1258080
0.562960, 1258080
0.565949, 1260652
0.565953, 1260652
0.570857, 1259440
0.570868, 1259440
0.574905, 1260248
0.574914, 1260248
0.578679, 1261056
0.578687, 1261056
0.582678, 1261352
0.582687, 1261352
0.587808, 1258120
0.587810, 1258120
0.592564, 1257868
0.592570, 1257868
0.596733, 1258932
0.596741, 1258932
0.601634, 1259128
0.601641, 1259128
0.606524, 1257048
0.606525, 1257048
0.610756, 1258880
0.610770, 1258880
0.613838, 1260556
0.614040, 1260556
0.618787, 1259600
0.618796, 1259600
0.622954, 1260536
0.622955, 1260536
0.627804, 1258072
0.627806, 1258072
0.632695, 1258012
0.632702, 1258012
0.637651, 1256928
0.637658, 1256928
0.641781, 1255588
0.641796, 1255588
0.644702, 1265728
0.644765, 1265728
0.649590, 1275968
0.649592, 1275968
0.654510, 1288000
0.654511, 1288000
0.658511, 1300544
0.658512, 1300544
0.662250, 1311040
0.662252, 1311040
0.666468, 1282116
0.666469, 1282116
0.671372, 1258740
0.671379, 1258740
0.675622, 1261084
0.675630, 1261084
0.675676, 1261084
0.680473, 1257468
0.680474, 1257468
0.683416, 1261036
0.683418, 1261036
0.688303, 1260592
0.688321, 1260592
0.693212, 1258384
0.693223, 1258384
0.698033, 1257556
0.698037, 1257556
0.702236, 1259964
0.702247, 1259964
0.705207, 1262536
0.705216, 1262536
0.710137, 1261324
0.710145, 1261324
0.714243, 1261876
0.714252, 1261876
0.719179, 1259156
0.719186, 1259156
0.724105, 1257944
0.724115, 1257944
0.727094, 1260644
0.727097, 1260644
0.731956, 1259304
0.731959, 1259304
0.736054, 1259984
0.736064, 1259984
0.740828, 1259540
0.740836, 1259540
0.745841, 1257140
0.745842, 1257140
0.749882, 1257116
