0.207146, 78304
0.207148, 78304
0.211318, 80008
0.211345, 80008
0.211371, 80008
0.214606, 83092
0.214710, 83092
0.214794, 83092
0.219248, 82008
0.219252, 82008
0.219258, 82008
0.222787, 83748
0.222807, 83748
0.222818, 83748
0.228105, 80388
0.228230, 80388
0.228334, 80388
0.232422, 81772
0.232579, 80008
0.232586, 80008
0.236965, 82608
0.237045, 82608
0.237060, 82608
0.242216, 80016
0.242465, 78252
0.242582, 78252
0.246173, 80696
0.246199, 80696
0.246214, 80696
0.250846, 81276
0.250875, 81276
0.250901, 81276
0.256210, 78428
0.256231, 78428
0.256266, 78428
0.256269, 78428
0.260778, 77984
0.260916, 77984
0.260917, 77984
0.263319, 83216
0.263349, 83216
0.263354, 83216
0.268006, 82132
0.268045, 82132
0.268071, 82132
0.268073, 82132
0.273590, 79924
0.273840, 78160
0.273918, 78160
0.277097, 81628
0.277117, 81628
0.277177, 81628
0.281570, 82180
0.281651, 82180
0.281713, 82180
0.281731, 82180
0.287270, 77952
0.287282, 77952
0.287289, 77952
0.290713, 81804
0.290728, 81804
0.290746, 81804
0.294319, 86296
0.294381, 86296
0.294444, 84532
0.300580, 79920
0.300583, 79920
0.300590, 79920
0.304474, 80600
0.304495, 80600
0.304510, 80600
0.310530, 76628
0.310582, 76628
0.310589, 76628
0.312220, 85388
0.312237, 85388
0.312244, 85388
0.312264, 85388
0.318007, 80776
0.318091, 80776
0.318152, 80776
0.322248, 83248
0.322250, 83248
0.322256, 83248
0.327562, 80272
0.327590, 80272
0.327615, 80272
0.331584, 81144
0.331586, 81144
0.336272, 80764
0.336282, 80764
0.336295, 80764
0.340224, 82084
0.340281, 82084
0.340335, 82084
0.344743, 81000
0.344915, 81000
0.344919, 81000
0.348112, 83444
0.348121, 83444
0.348137, 83444
0.353389, 81620
0.353498, 81620
0.353577, 81620
0.357059, 84256
0.357080, 84256
0.357088, 84256
0.362408, 81280
0.362503, 79516
0.362524, 79516
0.366892, 80516
0.366907, 80516
0.366921, 80516
0.370185, 84880
0.370247, 84880
0.370250, 84880
0.374406, 85560
0.374422, 85560
0.374440, 83796
0.379580, 83096
0.380361, 81332
0.380367, 81332
0.384161, 82012
0.384172, 82012
0.384183, 82012
0.388602, 81184
0.388617, 81184
0.388634, 81184
0.401597, 58932
0.401605, 58932
0.401627, 70964
0.401628, 70964
0.404828, 74432
0.404840, 74432
0.404855, 74432
0.410057, 71328
0.410099, 71328
0.410124, 71328
0.415430, 69312
0.415583, 69312
0.415586, 69312
0.419885, 68164
0.419890, 68164
0.424074, 68716
0.424087, 68716
0.424106, 68716
0.428869, 67504
0.428916, 67504
0.428919, 67504
0.433093, 70232
0.433117, 68468
0.433136, 68468
0.436604, 72960
0.436664, 72960
0.436727, 72960
0.441476, 71556
0.441584, 71556
0.441588, 71556
0.445836, 70152
0.445859, 70152
0.445878, 70152
0.450516, 70092
0.450518, 70092
0.456113, 67244
0.456193, 67244
0.456227, 67244
0.459879, 67924
0.459892, 67924
0.459901, 67924
0.463436, 71008
0.463479, 71008
0.463529, 71008
0.463533, 71008
0.469227, 67292
0.469326, 67292
0.469348, 67292
0.469360, 67292
0.473858, 67232
0.473894, 67232
0.473918, 67232
0.476738, 72208
0.476748, 72208
0.476757, 72208
0.481707, 69972
0.481748, 69972
0.481835, 68208
0.487138, 66256
0.487249, 66256
0.487255, 66256
0.491209, 67960
0.491223, 67960
0.491240, 67960
0.495374, 70112
0.495436, 70112
0.495520, 70112
0.499809, 69348
0.499908, 69348
0.504876, 69288
0.504901, 69288
0.504927, 69288
0.508833, 70992
0.508916, 70992
0.508919, 70992
0.513049, 71416
0.513072, 71416
0.513091, 71416
0.516045, 74756
0.516106, 74756
0.516154, 74756
0.520516, 74248
0.520517, 74248
0.525310, 73356
0.525360, 73356
0.525394, 73356
0.525397, 73356
0.530612, 70380
0.530613, 70380
0.536045, 68300
0.536089, 68300
0.536124, 68300
0.539461, 72792
0.539565, 72792
0.539583, 72792
0.544000, 72732
0.544011, 72732
0.544024, 72732
0.548606, 71648
0.548669, 71648
0.548719, 71648
0.553398, 70564
0.553581, 70564
0.553588, 70564
0.557647, 71244
0.557667, 71244
0.557689, 71244
0.561501, 72948
0.561565, 72948
0.561582, 72948
0.565837, 71864
0.565851, 71864
0.565865, 71864
0.571002, 71804
0.571063, 71804
0.571180, 70040
0.575178, 70720
0.575179, 70720
0.579399, 71784
0.579423, 71784
0.579450, 71784
0.584169, 71724
0.584250, 71724
0.584254, 71724
0.587172, 74168
0.587205, 74168
0.587217, 74168
0.591898, 72444
0.591980, 72444
0.592043, 72444
0.592062, 72444
0.597249, 71644
0.597252, 71644
0.597261, 71644
0.601543, 72836
0.601561, 72836
0.601578, 72836
0.606557, 70180
0.606627, 70180
0.606753, 70180
0.610839, 71692
0.610864, 71692
0.610872, 71692
0.615409, 71632
0.615451, 71632
0.615495, 71632
0.615499, 71632
0.624503, 58200
0.624752, 58200
0.624917, 58200
0.624940, 69208
0.624940, 69208
0.629644, 69788
0.629669, 69788
0.629693, 69788
0.632945, 73000
0.633028, 73000
0.633111, 71236
0.637696, 72300
0.637916, 70536
0.637919, 70536
0.637923, 70536
0.642053, 72240
0.642071, 72240
0.642089, 72240
0.646631, 71540
0.646757, 71540
0.646881, 71540
0.646899, 71540
0.651061, 73244
0.651073, 73244
0.651183, 71480
0.655860, 70396
0.655917, 70396
0.655919, 70396
0.660891, 69952
0.660920, 69952
0.660952, 69952
0.665737, 69764
0.665914, 68000
0.665918, 68000
0.672602, 62648
0.672662, 62648
0.672713, 62648
0.672717, 62648
0.674569, 68620
0.674672, 68620
0.674777, 68620
0.678568, 70324
0.678820, 70324
0.678915, 70324
0.682452, 71004
0.682515, 71004
0.686945, 71684
0.687026, 71684
0.687137, 69920
0.691638, 71624
0.691660, 71624
0.691674, 71624
0.697029, 68776
0.697221, 67012
0.697361, 67012
0.701398, 67948
0.701409, 67948
0.701421, 67948
0.705735, 68628
0.705817, 66864
0.705830, 66864
0.705838, 66864
0.709089, 72096
0.709248, 70332
0.709251, 70332
0.713436, 71716
0.713454, 71716
0.713515, 71716
0.722549, 58092
0.722584, 58092
0.722590, 58092
0.722727, 70380
0.722743, 70380
0.722751, 70380
0.727152, 68272
0.727172, 68272
0.727194, 68272
0.727197, 68272
0.732410, 68212
0.732681, 66448
0.732914, 66448
0.735333, 72192
0.735365, 72192
0.735375, 72192
0.740105, 71940
0.740163, 71940
0.740214, 71940
0.744593, 69960
0.744620, 69960
0.744656, 69960
0.749187, 69836
0.749251, 69836
0.749255, 69836
0.753433, 71156
0.753468, 71156
0.753490, 71156
0.756763, 72576
0.756827, 72576
0.756887, 72576
0.761189, 71492
0.761205, 71492
0.761214, 71492
0.768139, 66140
0.768248, 66140
0.771622, 70632
0.771627, 70632
0.771638, 70632
0.776598, 68296
0.776651, 68296
0.776699, 68296
0.779764, 71764
0.779916, 71764
0.779920, 71764
0.785972, 66896
0.786016, 66896
0.786061, 66896
0.786064, 66896
0.789013, 72000
0.789202, 70236
0.789242, 70236
0.793609, 70916
0.793632, 70916
0.793654, 70916
0.793657, 70916
0.797887, 70856
0.797937, 70856
0.802840, 69772
0.802848, 69772
0.802861, 69772
0.805916, 73240
0.805963, 73240
0.806002, 73240
0.810210, 73920
0.810641, 72156
0.810646, 72156
0.814659, 73220
0.814685, 73220
0.814706, 73220
0.819583, 72136
0.819585, 72136
0.819589, 72136
0.824071, 71052
0.824105, 71052
0.824135, 71052
0.827325, 74520
0.827408, 74520
0.827469, 74520
0.832580, 71160
0.832584, 71160
0.832590, 71160
0.836732, 71840
0.836758, 71840
0.836773, 71840
0.841412, 71780
0.841536, 71780
0.841662, 71780
0.845982, 72744
0.846063, 72744
0.846080, 72744
0.850297, 73424
0.850301, 73424
0.850310, 73424
0.855335, 71216
0.855419, 71216
0.855452, 71216
0.860140, 71156
0.860416, 71156
0.860580, 69392
0.860583, 69392
0.864869, 70072
0.864892, 70072
0.864912, 70072
0.864915, 70072
0.869603, 69628
0.869625, 69628
0.869636, 69628
0.874073, 69312
0.874147, 69312
0.874159, 69312
0.877183, 73676
0.877209, 73676
0.877242, 73676
0.881835, 71888
0.881846, 71888
0.881856, 71888
0.887376, 69744
0.887417, 69744
0.887458, 69744
0.891582, 70936
0.891585, 70936
0.891590, 70936
0.895893, 68572
0.895921, 68572
0.895946, 68572
0.900518, 68768
0.900583, 68768
0.900606, 68768
0.903607, 74000
0.903628, 74000
0.903632, 74000
0.908000, 73748
0.908015, 73748
0.908031, 73748
0.912620, 72600
0.912666, 72600
0.912670, 72600
0.917354, 72540
0.917395, 72540
0.917428, 72540
0.917430, 72540
0.922231, 72480
0.922282, 72480
0.922293, 72480
0.926671, 71396
0.926680, 71396
0.926689, 71396
0.931343, 71208
0.931397, 71208
0.931449, 71208
0.931451, 71208
0.936257, 71148
0.936258, 71148
0.941091, 70064
0.941112, 68300
0.941166, 68300
0.946061, 67472
0.946246, 67472
0.946253, 67472
0.948947, 72704
0.948959, 72704
0.948967, 72704
0.954780, 68092
0.954802, 68092
0.954811, 68092
0.958802, 68772
0.958825, 68772
0.958829, 68772
0.962567, 70476
0.962591, 70476
0.962604, 70476
0.967406, 69392
0.967428, 69392
0.967434, 69392
0.971978, 68308
0.972021, 68308
0.972068, 68308
0.975917, 70012
0.975921, 70012
0.975926, 70012
0.979139, 72456
0.979170, 72456
0.979196, 72456
0.983890, 72396
0.983901, 72396
0.983911, 72396
0.988588, 72336
0.988590, 72336
0.988594, 72336
0.993405, 72020
0.993522, 72020
0.993538, 72020
0.997917, 70936
0.997936, 70936
0.997963, 70936
1.004502, 64560
1.004504, 64560
1.007011, 71300
1.007029, 71300
1.007043, 71300
1.012082, 69092
1.012107, 69092
1.012127, 69092
1.015141, 72432
1.015174, 72432
1.015177, 72432
1.019683, 73112
1.019717, 73112
1.019753, 73112
1.023988, 73052
1.024010, 73052
1.024018, 73052
1.028632, 72992
1.028659, 72992
1.028686, 72992
1.033135, 71908
1.033198, 71908
1.037715, 72588
1.037722, 72588
1.037733, 72588
1.040755, 75160
1.040767, 75160
1.040787, 75160
1.047889, 67980
1.047912, 67980
1.047924, 67980
1.051069, 72380
1.051175, 70616
1.051211, 70616
1.057301, 66772
1.057352, 66772
1.068298, 38548
1.068342, 51860
1.068342, 51860
1.070731, 55812
1.070752, 55812
1.070765, 55812
1.075629, 55880
1.075690, 55880
1.075753, 55880
1.079687, 56048
1.079692, 56048
1.079715, 56048
1.084304, 55860
1.084347, 55860
1.084386, 55860
1.088762, 55992
1.088784, 55992
1.088792, 55992
1.091886, 59012
1.091921, 59012
1.091941, 59012
1.097197, 55268
1.097253, 55268
1.097265, 55268
1.102149, 53800
1.102196, 53800
1.102241, 53800
1.106712, 53612
1.106727, 53612
1.106744, 53612
1.110600, 55316
1.110623, 55316
1.110629, 55316
1.110632, 55316
1.115666, 55384
1.115713, 55384
1.115757, 55384
1.121651, 51412
1.121662, 51412
1.121670, 51412
1.124474, 54752
1.124478, 54752
1.124498, 54752
1.127633, 58960
1.127685, 58960
1.127739, 58960
1.132340, 57620
1.132377, 57620
1.132499, 55856
1.137004, 56664
1.137024, 56664
1.137047, 56664
1.142114, 54712
1.142120, 54712
1.142125, 54712
1.142128, 54712
1.146422, 57312
1.146434, 55548
1.146442, 55548
1.151349, 54208
1.151466, 54208
1.151470, 54208
1.151474, 54208
1.156242, 53124
1.156284, 53124
1.156327, 53124
1.163146, 45880
1.163158, 45880
1.163169, 45880
1.167434, 48224
1.167488, 48224
1.167531, 48224
1.170260, 53264
1.170286, 53264
1.170296, 53264
1.177382, 44356
1.177388, 44356
1.177471, 44356
1.177480, 44356
1.178984, 51644
1.178991, 51644
1.179001, 51644
1.184995, 49080
1.185016, 49080
1.185035, 49080
1.187872, 51524
1.187884, 51524
1.187896, 51524
1.192173, 53228
1.192221, 53228
1.192246, 53228
1.195353, 56312
1.195386, 56312
1.195402, 56312
1.200840, 53528
1.200851, 53528
1.200853, 53528
1.203972, 56548
1.203995, 56548
1.204006, 56548
1.208587, 55464
1.208591, 55464
1.208596, 55464
1.213873, 53768
1.213890, 53768
1.213907, 53768
1.221555, 45244
1.221568, 45244
1.221581, 45244
1.223574, 50960
1.223608, 50960
1.223635, 50960
1.226927, 54556
1.226932, 54556
1.226937, 54556
1.231394, 54368
1.231414, 54368
1.231429, 54368
1.234605, 56940
1.234616, 56940
1.234625, 56940
1.239249, 55472
1.239251, 55472
1.239253, 55472
1.244500, 53648
1.244539, 53648
1.244550, 53648
1.248700, 54200
1.248758, 54200
1.248812, 54200
1.251858, 57796
1.251859, 57796
1.256382, 58796
1.256486, 57032
1.261640, 55436
1.261660, 55436
1.261672, 55436
1.266219, 54928
1.266254, 54928
1.266290, 54928
1.270532, 55252
1.270533, 55252
1.270534, 55252
1.275743, 54552
1.275768, 52788
1.275852, 52788
1.280131, 53468
1.280207, 53468
1.280211, 53468
1.288684, 42824
1.288765, 42824
1.288848, 42824
1.289701, 53348
1.289713, 53348
1.289749, 53348
1.293980, 52264
1.294014, 52264
1.294046, 52264
1.298664, 52204
1.298916, 52204
1.298926, 52204
1.303367, 51120
1.303379, 51120
1.303384, 51120
1.307139, 52824
1.307140, 52824
1.312196, 51740
1.312215, 51740
1.312233, 51740
1.312235, 51740
1.316482, 51168
1.316525, 51168
1.316548, 51168
1.321268, 51108
1.321284, 51108
1.321300, 51108
1.325021, 53552
1.325062, 53552
1.325073, 53552
1.329932, 51344
1.329969, 51344
1.330001, 51344
1.337953, 42464
1.337981, 42464
1.338004, 42464
1.338007, 42464
1.341296, 45548
1.341304, 45548
1.341310, 45548
1.342922, 53284
1.342935, 53284
1.342947, 53284
1.347061, 54988
1.347136, 53224
1.347178, 53224
1.347180, 53224
1.351732, 54928
1.351766, 53164
1.351773, 53164
1.355703, 55608
1.355723, 55608
1.355746, 55608
1.360480, 53272
1.360500, 53272
1.360502, 53272
1.365049, 54976
1.365062, 54976
1.365073, 54976
1.369933, 52064
1.369942, 52064
1.369954, 52064
1.373971, 52424
1.374026, 52424
1.374078, 52424
1.374082, 52424
1.379395, 51624
1.379409, 51624
1.379418, 51624
1.382446, 54708
1.382517, 54708
1.382534, 54708
1.387295, 53368
1.387308, 53368
1.387321, 53368
1.394589, 45484
1.394591, 45484
1.394594, 45484
1.395995, 53220
1.396020, 53220
1.396044, 53220
1.400656, 52648
1.400700, 52648
1.400741, 52648
1.405920, 49800
1.406170, 49800
1.406249, 49800
1.408801, 55032
1.408816, 55032
1.408822, 55032
1.414067, 52184
1.414089, 52184
1.414093, 52184
1.417955, 52864
1.417969, 52864
1.417985, 52864
1.417999, 52864
1.422424, 55208
1.422554, 53444
1.422565, 53444
1.427002, 54188
1.427013, 54188
1.427023, 54188
1.432963, 50152
1.433089, 50152
1.433211, 48388
1.435331, 54360
1.435352, 54360
1.435368, 54360
1.439524, 55040
1.439565, 55040
1.439607, 55040
1.444482, 53216
1.444582, 53216
1.444587, 53216
1.448950, 54920
1.448967, 54920
1.448985, 54920
1.454579, 49924
1.454583, 49924
1.454589, 49924
1.458198, 53392
1.458232, 53392
1.458245, 53392
1.462959, 52308
1.462971, 52308
1.462976, 52308
1.468192, 50100
1.468249, 50100
1.468250, 50100
1.468254, 50100
1.472236, 51804
1.472246, 51804
1.475392, 55272
1.475427, 55272
1.475431, 55272
1.480094, 54188
1.480128, 54188
1.480169, 54188
1.484611, 53872
1.484860, 53872
1.484915, 53872
1.489458, 53300
1.489479, 53300
1.489503, 53300
1.491784, 56484
1.491847, 56484
1.491850, 56484
1.496736, 55400
1.496768, 55400
1.496799, 55400
1.503719, 49792
1.503746, 49792
1.503797, 48028
1.506071, 56048
1.506104, 56048
1.506107, 56048
1.510697, 55284
1.510724, 55284
1.510747, 55284
1.515464, 54776
1.515480, 54776
1.515496, 54776
1.520163, 54332
1.520178, 54332
1.520192, 54332
1.524834, 53120
1.524887, 53120
1.524889, 53120
1.524892, 53120
1.529559, 53060
1.529581, 53060
1.529684, 53060
1.534321, 51976
1.534505, 50212
1.534580, 50212
1.538547, 51916
1.538560, 51916
1.538568, 51916
1.541949, 55128
1.541951, 55128
1.541959, 55128
1.546575, 54044
1.546662, 54044
1.546680, 54044
1.551362, 53728
1.551447, 53728
1.551507, 53728
1.555052, 56172
1.555137, 54408
1.560632, 51368
1.560693, 51368
1.560756, 51368
1.560901, 51368
1.563938, 54900
1.563942, 54900
1.563949, 54900
1.567700, 57472
1.567727, 57472
1.567744, 57472
1.572840, 54112
1.573091, 54112
1.573236, 52348
1.577334, 53348
1.577343, 53348
1.577354, 53348
1.582543, 52356
1.582615, 52356
1.582656, 52356
1.584712, 58392
1.584723, 58392
1.584727, 58392
1.590305, 54904
1.590328, 54904
1.590330, 54904
1.594378, 55392
1.594403, 55392
1.594415, 55392
1.598891, 56228
1.598893, 56228
1.598897, 56228
1.604058, 53188
1.604079, 53188
1.604099, 53188
1.608571, 52168
1.608583, 52168
1.608595, 52168
1.611848, 55380
1.611862, 55380
1.615747, 57824
1.615771, 56060
1.615826, 56060
1.624583, 44712
1.624618, 44712
1.624658, 44712
1.624696, 55336
1.624980, 55720
1.626914, 50428
1.626932, 50428
1.626948, 50428
1.630961, 50532
1.631050, 50532
1.631063, 50532
1.633387, 55188
1.633428, 55188
1.633454, 55188
1.637450, 56380
1.637584, 56380
1.637585, 56380
1.642327, 54976
1.642351, 54976
1.642377, 54976
1.642379, 54976
1.647249, 56808
1.647252, 56808
1.647254, 56808
1.650492, 68648
1.650493, 68648
1.656015, 78760
1.656115, 78760
1.656240, 78760
1.661633, 90856
1.661635, 90856
1.665233, 104168
1.665251, 104168
1.665266, 104168
1.670053, 51928
1.670157, 51928
1.670243, 51928
1.672923, 56136
1.672939, 56136
1.672946, 56136
1.677699, 54028
1.677739, 54028
1.677806, 52264
1.680889, 56216
1.680915, 56216
1.680919, 56216
1.684236, 57636
1.684250, 57636
1.684264, 57636
1.690560, 50812
1.690584, 50812
1.690587, 50812
1.696248, 48540
1.696512, 46776
1.696541, 46776
1.701596, 49020
1.701616, 49020
1.701632, 49020
1.703652, 57680
1.703690, 57680
1.703731, 57680
1.703737, 57680
1.708371, 56852
1.708390, 56852
1.708411, 56852
1.712100, 55996
1.712162, 55996
1.712223, 55996
1.716651, 52864
1.716663, 52864
1.716675, 52864
1.722918, 48892
1.722920, 48892
1.727763, 49116
1.727787, 49116
1.727798, 49116
1.730877, 55372
1.730919, 55372
1.730958, 55372
1.735384, 53264
1.735393, 53264
1.735396, 53264
1.740182, 51540
1.740196, 51540
1.740212, 51540
1.743151, 54752
1.743171, 54752
1.748001, 51492
1.748148, 51492
1.748228, 51492
1.752559, 50280
1.752649, 50280
1.752683, 50280
1.757320, 50220
1.757343, 50220
1.757351, 50220
1.762545, 51212
1.762606, 51212
1.762653, 51212
1.765953, 56472
1.766120, 56472
1.766246, 56472
1.770217, 56768
1.770229, 56768
1.770241, 56768
1.773478, 57804
1.773536, 57804
1.773575, 57804
1.777849, 54288
1.777867, 54288
1.777888, 54288
1.782629, 52692
1.782652, 52692
1.782662, 52692
1.788312, 51892
1.788394, 51892
1.788498, 50128
1.791895, 54236
1.791916, 54236
1.791922, 54236
1.795989, 56196
1.796014, 56196
1.796033, 56196
1.800353, 57900
1.800473, 56136
1.800561, 56136
1.805021, 56816
1.805196, 55052
1.809693, 53428
1.809747, 53428
1.809752, 53428
1.814529, 51092
1.814567, 51092
1.814610, 51092
1.814612, 51092
1.819978, 51316
1.819988, 51316
1.820003, 51316
1.823162, 55808
1.823179, 55808
1.823198, 55808
1.827915, 53572
1.827918, 53572
1.827921, 53572
1.830884, 58804
1.830895, 58804
1.830901, 58804
1.836483, 54128
1.836503, 54128
1.836553, 54128
1.840413, 53692
1.840482, 51928
1.840487, 51928
1.845026, 52992
1.845082, 52992
1.845211, 51228
1.849528, 54212
1.849554, 54212
1.849564, 54212
1.854657, 53156
1.854692, 53156
1.854710, 53156
1.859084, 53964
1.859155, 52200
1.862230, 57432
1.862253, 57432
1.862256, 57432
1.866988, 56412
1.867063, 56412
1.867165, 54648
1.871937, 52156
1.872209, 52156
1.872247, 52156
1.876114, 53156
1.876130, 53156
1.876147, 53156
1.880888, 55144
1.880899, 55144
1.880907, 55144
1.887357, 49792
1.887442, 49792
1.887528, 49792
1.887543, 49792
1.889992, 52592
1.890016, 52592
1.890018, 52592
1.890052, 52592
1.894355, 55320
1.894370, 55320
1.894393, 55320
1.897314, 57380
1.897386, 57380
1.897440, 57380
1.901688, 57036
1.901714, 57036
1.901723, 57036
1.904925, 59608
1.904955, 59608
1.904962, 59608
1.909524, 58524
1.909551, 58524
1.909581, 58524
1.915941, 52084
1.916192, 52084
1.916249, 52084
1.918902, 58020
1.918915, 58020
1.918927, 58020
1.923687, 58024
1.923711, 58024
1.923720, 58024
1.929835, 51904
1.929840, 51904
1.932909, 57328
1.932919, 57328
1.932930, 57328
1.937829, 54544
1.937831, 54544
1.942831, 52692
1.942854, 52692
1.942880, 52692
1.945959, 54816
1.945971, 54816
1.945975, 54816
1.950117, 57416
1.950249, 57416
1.950274, 57416
1.953904, 58032
1.954030, 58032
1.954131, 58032
1.959586, 54032
1.959590, 54032
1.959595, 54032
1.964112, 53140
1.964129, 53140
1.964148, 53140
1.968857, 54296
1.968890, 54296
1.968901, 54296
1.973318, 53276
1.973364, 53276
1.973401, 53276
1.976909, 55720
1.976918, 55720
1.976924, 55720
1.981321, 56108
1.981340, 56108
1.981361, 56108
1.984756, 57784
1.984935, 57784
1.984939, 57784
1.990230, 54168
1.990247, 54168
1.990253, 54168
1.993279, 56420
1.993303, 56420
1.993321, 56420
1.999584, 53472
1.999587, 53472
1.999591, 53472
2.004595, 51520
2.004622, 51520
2.004648, 51520
2.006777, 57364
2.006837, 57364
2.006889, 57364
2.012111, 55412
2.012130, 55412
2.012148, 55412
2.015839, 55772
2.015840, 55772
2.020212, 55812
2.020241, 55812
2.020275, 55812
2.024555, 55048
2.024567, 55048
2.024573, 55048
2.029230, 56076
2.029269, 56076
2.029305, 56076
2.033853, 54224
2.033875, 54224
2.033896, 54224
2.038320, 54456
2.038355, 54456
2.038365, 54456
2.041635, 57924
2.041660, 57924
2.041693, 57924
2.046146, 57672
2.046156, 57672
2.046161, 57672
2.056916, 40328
2.056922, 40328
2.056924, 40328
2.056955, 52424
2.057113, 50660
2.059236, 57464
2.059244, 57464
2.059256, 57464
2.064587, 53976
2.064625, 53976
2.064635, 53976
2.069725, 52700
2.069749, 52700
2.069806, 50936
2.072885, 56168
2.072901, 56168
2.072904, 56168
2.077291, 54956
2.077310, 54956
2.077324, 54956
2.082207, 53680
2.082209, 53680
2.086354, 54168
2.086384, 54168
2.086386, 54168
2.091069, 55132
2.091154, 53368
2.095534, 54112
2.095569, 54112
2.095580, 54112
2.098925, 56236
2.098947, 56236
2.098952, 56236
2.103523, 57072
2.103546, 57072
2.103561, 57072
2.108177, 56052
2.108271, 56052
2.108273, 56052
2.112823, 54456
2.112825, 54456
2.112830, 54456
2.117491, 53436
2.117538, 53436
2.117555, 53436
2.122523, 51484
2.122525, 51484
2.135513, 29552
2.135564, 29552
2.135579, 29552
2.135622, 41264
2.135623, 41264
2.138388, 45472
2.138393, 45472
2.138399, 45472
2.143089, 45348
2.143154, 43584
2.143161, 43584
2.146124, 46320
2.146127, 46320
2.146135, 46320
2.151336, 44496
2.151378, 44496
2.151416, 44496
2.156509, 41584
2.156588, 41584
2.160688, 42200
2.160711, 42200
2.160723, 42200
2.163881, 45156
2.163901, 45156
2.163912, 45156
2.167917, 46796
2.167982, 46796
2.167993, 46796
2.171614, 48088
2.171664, 48088
2.171699, 48088
2.177321, 42324
2.177345, 42324
2.177364, 42324
2.182006, 42712
2.182030, 42712
2.182031, 42712
2.186776, 42972
2.186788, 42972
2.186810, 42972
2.191397, 43104
2.191411, 43104
2.191426, 43104
2.194572, 45676
2.194634, 45676
2.194687, 45676
2.198814, 45972
2.198826, 45972
2.198831, 45972
2.198864, 45972
2.201902, 47136
2.201918, 47136
2.201935, 47136
2.208557, 39992
2.208809, 39992
2.208916, 39992
2.211697, 45736
2.211739, 45736
2.211749, 45736
2.217412, 42852
2.217516, 42852
2.217581, 42852
2.221854, 42856
2.221877, 42856
2.221887, 42856
2.225878, 45264
2.225928, 45264
2.225973, 45264
2.230457, 43412
2.230519, 43412
2.233409, 46468
2.233429, 46468
2.233448, 46468
2.239259, 40704
2.239281, 40704
2.239288, 40704
2.243151, 42088
2.243166, 42088
2.243180, 42088
2.250190, 37440
2.250206, 37440
2.260947, 21696
2.260952, 21696
2.260956, 21696
2.263774, 25164
2.263787, 25164
2.263856, 25164
2.264929, 34216
2.264959, 34216
2.269481, 31724
2.269490, 31724
2.269500, 31724
2.271608, 35968
2.271633, 35968
2.271643, 35968
2.274717, 39692
2.274729, 39692
2.274735, 39692
2.280140, 38636
2.280180, 38636
2.280218, 38636
2.280221, 38636
2.283755, 43000
2.283775, 41236
2.283788, 41236
2.283791, 41236
2.288369, 42684
2.288473, 40920
2.288514, 40920
2.290752, 46828
2.290777, 46828
2.290782, 46828
2.295621, 44848
2.295654, 44848
2.295681, 44848
2.300330, 42996
2.300577, 41232
2.300580, 41232
2.304803, 43128
2.304822, 43128
2.304838, 43128
2.311049, 39732
2.311149, 37968
2.314525, 42140
2.314580, 42140
